,Timestamp,counter 1,counter 2
7244,2023-10-29 20:00:00+00:00,371,1079
7245,2023-10-29 21:00:00+00:00,283,852
7246,2023-10-29 22:00:00+00:00,240,845
7247,2023-10-29 23:00:00+00:00,266,712
7248,2023-10-30 00:00:00+00:00,247,610
7249,2023-10-30 01:00:00+00:00,214,539
7250,2023-10-30 02:00:00+00:00,203,466
7251,2023-10-30 03:00:00+00:00,132,417
7252,2023-10-30 04:00:00+00:00,44,237
7253,2023-10-30 05:00:00+00:00,25,224
7254,2023-10-30 06:00:00+00:00,45,287
7255,2023-10-30 07:00:00+00:00,152,477
7256,2023-10-30 08:00:00+00:00,161,551
7257,2023-10-30 09:00:00+00:00,231,883
7258,2023-10-30 10:00:00+00:00,358,1285
7259,2023-10-30 11:00:00+00:00,498,1770
7260,2023-10-30 12:00:00+00:00,584,2027
7261,2023-10-30 13:00:00+00:00,642,2342
7262,2023-10-30 14:00:00+00:00,611,2378
7263,2023-10-30 15:00:00+00:00,647,2251
7264,2023-10-30 16:00:00+00:00,604,2166
7265,2023-10-30 17:00:00+00:00,556,1828
7266,2023-10-30 18:00:00+00:00,435,1691
7267,2023-10-30 19:00:00+00:00,406,1343
7268,2023-10-30 20:00:00+00:00,292,992
7269,2023-10-30 21:00:00+00:00,186,656
7270,2023-10-30 22:00:00+00:00,118,526
7271,2023-10-30 23:00:00+00:00,86,362
7272,2023-10-31 00:00:00+00:00,45,200
7273,2023-10-31 01:00:00+00:00,43,122
7274,2023-10-31 02:00:00+00:00,29,110
7275,2023-10-31 03:00:00+00:00,19,107
7276,2023-10-31 04:00:00+00:00,23,222
7277,2023-10-31 05:00:00+00:00,55,367
7278,2023-10-31 06:00:00+00:00,180,1040
7279,2023-10-31 07:00:00+00:00,621,2285
7280,2023-10-31 08:00:00+00:00,816,2341
7281,2023-10-31 09:00:00+00:00,654,2166
7282,2023-10-31 10:00:00+00:00,635,2167
7283,2023-10-31 11:00:00+00:00,685,2178
7284,2023-10-31 12:00:00+00:00,766,2355
7285,2023-10-31 13:00:00+00:00,768,2453
7286,2023-10-31 14:00:00+00:00,733,2394
7287,2023-10-31 15:00:00+00:00,773,2326
7288,2023-10-31 16:00:00+00:00,858,2636
7289,2023-10-31 17:00:00+00:00,843,2492
7290,2023-10-31 18:00:00+00:00,577,1792
7291,2023-10-31 19:00:00+00:00,487,1440
7292,2023-10-31 20:00:00+00:00,396,1320
7293,2023-10-31 21:00:00+00:00,365,1408
7294,2023-10-31 22:00:00+00:00,214,1018
7295,2023-10-31 23:00:00+00:00,135,751
7296,2023-11-01 00:00:00+00:00,42,474
7297,2023-11-01 01:00:00+00:00,14,397
7298,2023-11-01 02:00:00+00:00,25,374
7299,2023-11-01 03:00:00+00:00,23,253
7300,2023-11-01 04:00:00+00:00,21,211
7301,2023-11-01 05:00:00+00:00,60,431
7302,2023-11-01 06:00:00+00:00,181,1150
7303,2023-11-01 07:00:00+00:00,657,2258
7304,2023-11-01 08:00:00+00:00,962,2403
7305,2023-11-01 09:00:00+00:00,714,2131
7306,2023-11-01 10:00:00+00:00,505,2049
7307,2023-11-01 11:00:00+00:00,575,2118
7308,2023-11-01 12:00:00+00:00,617,2334
7309,2023-11-01 13:00:00+00:00,743,2493
7310,2023-11-01 14:00:00+00:00,694,2354
7311,2023-11-01 15:00:00+00:00,746,2418
7312,2023-11-01 16:00:00+00:00,865,2591
7313,2023-11-01 17:00:00+00:00,890,2584
7314,2023-11-01 18:00:00+00:00,673,2192
7315,2023-11-01 19:00:00+00:00,479,1726
7316,2023-11-01 20:00:00+00:00,388,1221
7317,2023-11-01 21:00:00+00:00,255,1392
7318,2023-11-01 22:00:00+00:00,155,1016
7319,2023-11-01 23:00:00+00:00,83,673
7320,2023-11-02 00:00:00+00:00,167,292
7321,2023-11-02 01:00:00+00:00,126,247
7322,2023-11-02 02:00:00+00:00,95,222
7323,2023-11-02 03:00:00+00:00,67,223
7324,2023-11-02 04:00:00+00:00,32,219
7325,2023-11-02 05:00:00+00:00,26,388
7326,2023-11-02 06:00:00+00:00,88,1092
7327,2023-11-02 07:00:00+00:00,204,2228
7328,2023-11-02 08:00:00+00:00,333,2418
7329,2023-11-02 09:00:00+00:00,539,2124
7330,2023-11-02 10:00:00+00:00,601,2080
7331,2023-11-02 11:00:00+00:00,718,2165
7332,2023-11-02 12:00:00+00:00,708,2301
7333,2023-11-02 13:00:00+00:00,779,2447
7334,2023-11-02 14:00:00+00:00,715,2370
7335,2023-11-02 15:00:00+00:00,511,2412
7336,2023-11-02 16:00:00+00:00,548,2652
7337,2023-11-02 17:00:00+00:00,531,2633
7338,2023-11-02 18:00:00+00:00,500,2210
7339,2023-11-02 19:00:00+00:00,463,2003
7340,2023-11-02 20:00:00+00:00,346,1381
7341,2023-11-02 21:00:00+00:00,279,1655
7342,2023-11-02 22:00:00+00:00,209,1470
7343,2023-11-02 23:00:00+00:00,228,887
7344,2023-11-03 00:00:00+00:00,134,456
7345,2023-11-03 01:00:00+00:00,100,338
7346,2023-11-03 02:00:00+00:00,109,298
7347,2023-11-03 03:00:00+00:00,62,283
7348,2023-11-03 04:00:00+00:00,34,257
7349,2023-11-03 05:00:00+00:00,25,406
7350,2023-11-03 06:00:00+00:00,95,1022
7351,2023-11-03 07:00:00+00:00,206,2085
7352,2023-11-03 08:00:00+00:00,352,2161
7353,2023-11-03 09:00:00+00:00,513,2051
7354,2023-11-03 10:00:00+00:00,646,2151
7355,2023-11-03 11:00:00+00:00,683,2359
7356,2023-11-03 12:00:00+00:00,720,2627
7357,2023-11-03 13:00:00+00:00,705,2526
7358,2023-11-03 14:00:00+00:00,736,2656
7359,2023-11-03 15:00:00+00:00,694,2640
7360,2023-11-03 16:00:00+00:00,627,2577
7361,2023-11-03 17:00:00+00:00,571,2589
7362,2023-11-03 18:00:00+00:00,546,2266
7363,2023-11-03 19:00:00+00:00,531,1920
7364,2023-11-03 20:00:00+00:00,347,1458
7365,2023-11-03 21:00:00+00:00,254,1048
7366,2023-11-03 22:00:00+00:00,276,956
7367,2023-11-03 23:00:00+00:00,221,591
7368,2023-11-04 00:00:00+00:00,57,422
7369,2023-11-04 01:00:00+00:00,32,259
7370,2023-11-04 02:00:00+00:00,16,231
7371,2023-11-04 03:00:00+00:00,20,248
7372,2023-11-04 04:00:00+00:00,21,210
7373,2023-11-04 05:00:00+00:00,41,199
7374,2023-11-04 06:00:00+00:00,190,492
7375,2023-11-04 07:00:00+00:00,528,771
7376,2023-11-04 08:00:00+00:00,748,1220
7377,2023-11-04 09:00:00+00:00,651,1843
7378,2023-11-04 10:00:00+00:00,616,2250
7379,2023-11-04 11:00:00+00:00,608,2427
7380,2023-11-04 12:00:00+00:00,662,2577
7381,2023-11-04 13:00:00+00:00,678,2618
7382,2023-11-04 14:00:00+00:00,627,2509
7383,2023-11-04 15:00:00+00:00,751,2043
7384,2023-11-04 16:00:00+00:00,857,1673
7385,2023-11-04 17:00:00+00:00,814,2111
7386,2023-11-04 18:00:00+00:00,515,1785
7387,2023-11-04 19:00:00+00:00,460,1764
7388,2023-11-04 20:00:00+00:00,370,1227
7389,2023-11-04 21:00:00+00:00,278,817
7390,2023-11-04 22:00:00+00:00,196,768
7391,2023-11-04 23:00:00+00:00,84,583
7392,2023-11-05 00:00:00+00:00,68,436
7393,2023-11-05 01:00:00+00:00,43,317
7394,2023-11-05 02:00:00+00:00,41,253
7395,2023-11-05 03:00:00+00:00,23,194
7396,2023-11-05 04:00:00+00:00,25,188
7397,2023-11-05 05:00:00+00:00,64,159
7398,2023-11-05 06:00:00+00:00,205,313
7399,2023-11-05 07:00:00+00:00,708,505
7400,2023-11-05 08:00:00+00:00,933,642
7401,2023-11-05 09:00:00+00:00,823,1085
7402,2023-11-05 10:00:00+00:00,635,1549
7403,2023-11-05 11:00:00+00:00,630,1862
7404,2023-11-05 12:00:00+00:00,748,2351
7405,2023-11-05 13:00:00+00:00,730,2408
7406,2023-11-05 14:00:00+00:00,781,2643
7407,2023-11-05 15:00:00+00:00,932,2527
7408,2023-11-05 16:00:00+00:00,904,2504
7409,2023-11-05 17:00:00+00:00,818,2172
7410,2023-11-05 18:00:00+00:00,681,1816
7411,2023-11-05 19:00:00+00:00,662,1354
7412,2023-11-05 20:00:00+00:00,556,921
7413,2023-11-05 21:00:00+00:00,378,751
7414,2023-11-05 22:00:00+00:00,239,576
7415,2023-11-05 23:00:00+00:00,165,310
7416,2023-11-06 00:00:00+00:00,147,153
7417,2023-11-06 01:00:00+00:00,112,93
7418,2023-11-06 02:00:00+00:00,128,93
7419,2023-11-06 03:00:00+00:00,87,103
7420,2023-11-06 04:00:00+00:00,31,213
7421,2023-11-06 05:00:00+00:00,41,427
7422,2023-11-06 06:00:00+00:00,69,1087
7423,2023-11-06 07:00:00+00:00,113,2615
7424,2023-11-06 08:00:00+00:00,177,2975
7425,2023-11-06 09:00:00+00:00,289,2258
7426,2023-11-06 10:00:00+00:00,447,1992
7427,2023-11-06 11:00:00+00:00,543,2060
7428,2023-11-06 12:00:00+00:00,612,2088
7429,2023-11-06 13:00:00+00:00,714,2172
7430,2023-11-06 14:00:00+00:00,675,2271
7431,2023-11-06 15:00:00+00:00,602,2594
7432,2023-11-06 16:00:00+00:00,627,2765
7433,2023-11-06 17:00:00+00:00,617,2559
7434,2023-11-06 18:00:00+00:00,575,2169
7435,2023-11-06 19:00:00+00:00,452,1767
7436,2023-11-06 20:00:00+00:00,344,1206
7437,2023-11-06 21:00:00+00:00,295,927
7438,2023-11-06 22:00:00+00:00,209,687
7439,2023-11-06 23:00:00+00:00,119,338
7440,2023-11-07 00:00:00+00:00,51,176
7441,2023-11-07 01:00:00+00:00,28,100
7442,2023-11-07 02:00:00+00:00,22,94
7443,2023-11-07 03:00:00+00:00,12,96
7444,2023-11-07 04:00:00+00:00,17,163
7445,2023-11-07 05:00:00+00:00,57,422
7446,2023-11-07 06:00:00+00:00,184,1162
7447,2023-11-07 07:00:00+00:00,660,2755
7448,2023-11-07 08:00:00+00:00,781,2977
7449,2023-11-07 09:00:00+00:00,636,2409
7450,2023-11-07 10:00:00+00:00,591,2067
7451,2023-11-07 11:00:00+00:00,556,2171
7452,2023-11-07 12:00:00+00:00,673,2064
7453,2023-11-07 13:00:00+00:00,664,2278
7454,2023-11-07 14:00:00+00:00,604,2399
7455,2023-11-07 15:00:00+00:00,657,2675
7456,2023-11-07 16:00:00+00:00,785,2821
7457,2023-11-07 17:00:00+00:00,863,2659
7458,2023-11-07 18:00:00+00:00,654,2352
7459,2023-11-07 19:00:00+00:00,546,1952
7460,2023-11-07 20:00:00+00:00,443,1240
7461,2023-11-07 21:00:00+00:00,335,973
7462,2023-11-07 22:00:00+00:00,202,554
7463,2023-11-07 23:00:00+00:00,106,374
7464,2023-11-08 00:00:00+00:00,83,188
7465,2023-11-08 01:00:00+00:00,51,99
7466,2023-11-08 02:00:00+00:00,33,96
7467,2023-11-08 03:00:00+00:00,25,118
7468,2023-11-08 04:00:00+00:00,20,155
7469,2023-11-08 05:00:00+00:00,51,468
7470,2023-11-08 06:00:00+00:00,186,1156
7471,2023-11-08 07:00:00+00:00,582,2724
7472,2023-11-08 08:00:00+00:00,646,3061
7473,2023-11-08 09:00:00+00:00,625,2479
7474,2023-11-08 10:00:00+00:00,601,2096
7475,2023-11-08 11:00:00+00:00,625,2167
7476,2023-11-08 12:00:00+00:00,702,2347
7477,2023-11-08 13:00:00+00:00,673,2629
7478,2023-11-08 14:00:00+00:00,687,2417
7479,2023-11-08 15:00:00+00:00,751,2531
7480,2023-11-08 16:00:00+00:00,870,2752
7481,2023-11-08 17:00:00+00:00,783,2705
7482,2023-11-08 18:00:00+00:00,597,2425
7483,2023-11-08 19:00:00+00:00,550,1932
7484,2023-11-08 20:00:00+00:00,392,1376
7485,2023-11-08 21:00:00+00:00,329,1031
7486,2023-11-08 22:00:00+00:00,234,794
7487,2023-11-08 23:00:00+00:00,141,407
7488,2023-11-09 00:00:00+00:00,96,198
7489,2023-11-09 01:00:00+00:00,70,90
7490,2023-11-09 02:00:00+00:00,63,117
7491,2023-11-09 03:00:00+00:00,37,108
7492,2023-11-09 04:00:00+00:00,28,216
7493,2023-11-09 05:00:00+00:00,57,448
7494,2023-11-09 06:00:00+00:00,225,1178
7495,2023-11-09 07:00:00+00:00,706,2719
7496,2023-11-09 08:00:00+00:00,1005,3044
7497,2023-11-09 09:00:00+00:00,799,2435
7498,2023-11-09 10:00:00+00:00,623,2100
7499,2023-11-09 11:00:00+00:00,671,2217
7500,2023-11-09 12:00:00+00:00,666,2157
7501,2023-11-09 13:00:00+00:00,706,2457
7502,2023-11-09 14:00:00+00:00,721,2476
7503,2023-11-09 15:00:00+00:00,899,2774
7504,2023-11-09 16:00:00+00:00,981,2927
7505,2023-11-09 17:00:00+00:00,932,2691
7506,2023-11-09 18:00:00+00:00,671,2528
7507,2023-11-09 19:00:00+00:00,503,2163
7508,2023-11-09 20:00:00+00:00,417,1521
7509,2023-11-09 21:00:00+00:00,307,1007
7510,2023-11-09 22:00:00+00:00,174,770
7511,2023-11-09 23:00:00+00:00,95,505
7512,2023-11-10 00:00:00+00:00,72,284
7513,2023-11-10 01:00:00+00:00,42,146
7514,2023-11-10 02:00:00+00:00,32,140
7515,2023-11-10 03:00:00+00:00,30,133
7516,2023-11-10 04:00:00+00:00,38,227
7517,2023-11-10 05:00:00+00:00,60,417
7518,2023-11-10 06:00:00+00:00,213,1078
7519,2023-11-10 07:00:00+00:00,711,2469
7520,2023-11-10 08:00:00+00:00,1093,3084
7521,2023-11-10 09:00:00+00:00,918,2292
7522,2023-11-10 10:00:00+00:00,652,2107
7523,2023-11-10 11:00:00+00:00,636,2344
7524,2023-11-10 12:00:00+00:00,699,2478
7525,2023-11-10 13:00:00+00:00,841,2524
7526,2023-11-10 14:00:00+00:00,794,2726
7527,2023-11-10 15:00:00+00:00,842,2719
7528,2023-11-10 16:00:00+00:00,886,2750
7529,2023-11-10 17:00:00+00:00,881,2680
7530,2023-11-10 18:00:00+00:00,731,2426
7531,2023-11-10 19:00:00+00:00,545,2150
7532,2023-11-10 20:00:00+00:00,467,1385
7533,2023-11-10 21:00:00+00:00,347,1149
7534,2023-11-10 22:00:00+00:00,197,854
7535,2023-11-10 23:00:00+00:00,114,558
7536,2023-11-11 00:00:00+00:00,121,402
7537,2023-11-11 01:00:00+00:00,106,319
7538,2023-11-11 02:00:00+00:00,70,243
7539,2023-11-11 03:00:00+00:00,58,204
7540,2023-11-11 04:00:00+00:00,26,209
7541,2023-11-11 05:00:00+00:00,43,199
7542,2023-11-11 06:00:00+00:00,99,450
7543,2023-11-11 07:00:00+00:00,198,763
7544,2023-11-11 08:00:00+00:00,350,1273
7545,2023-11-11 09:00:00+00:00,569,1979
7546,2023-11-11 10:00:00+00:00,657,2357
7547,2023-11-11 11:00:00+00:00,736,2427
7548,2023-11-11 12:00:00+00:00,750,2507
7549,2023-11-11 13:00:00+00:00,743,2669
7550,2023-11-11 14:00:00+00:00,712,2587
7551,2023-11-11 15:00:00+00:00,770,2709
7552,2023-11-11 16:00:00+00:00,700,2572
7553,2023-11-11 17:00:00+00:00,669,2306
7554,2023-11-11 18:00:00+00:00,563,2356
7555,2023-11-11 19:00:00+00:00,547,2059
7556,2023-11-11 20:00:00+00:00,377,1088
7557,2023-11-11 21:00:00+00:00,243,807
7558,2023-11-11 22:00:00+00:00,252,914
7559,2023-11-11 23:00:00+00:00,184,631
7560,2023-11-12 00:00:00+00:00,78,503
7561,2023-11-12 01:00:00+00:00,34,354
7562,2023-11-12 02:00:00+00:00,41,306
7563,2023-11-12 03:00:00+00:00,30,230
7564,2023-11-12 04:00:00+00:00,17,207
7565,2023-11-12 05:00:00+00:00,60,177
7566,2023-11-12 06:00:00+00:00,182,305
7567,2023-11-12 07:00:00+00:00,701,521
7568,2023-11-12 08:00:00+00:00,1010,593
7569,2023-11-12 09:00:00+00:00,702,1040
7570,2023-11-12 10:00:00+00:00,664,1497
7571,2023-11-12 11:00:00+00:00,681,1861
7572,2023-11-12 12:00:00+00:00,709,2313
7573,2023-11-12 13:00:00+00:00,715,2464
7574,2023-11-12 14:00:00+00:00,732,2553
7575,2023-11-12 15:00:00+00:00,894,2396
7576,2023-11-12 16:00:00+00:00,864,2460
7577,2023-11-12 17:00:00+00:00,772,2165
7578,2023-11-12 18:00:00+00:00,620,1709
7579,2023-11-12 19:00:00+00:00,517,1414
7580,2023-11-12 20:00:00+00:00,359,930
7581,2023-11-12 21:00:00+00:00,262,700
7582,2023-11-12 22:00:00+00:00,185,548
7583,2023-11-12 23:00:00+00:00,113,271
7584,2023-11-13 00:00:00+00:00,52,216
7585,2023-11-13 01:00:00+00:00,30,103
7586,2023-11-13 02:00:00+00:00,31,82
7587,2023-11-13 03:00:00+00:00,16,110
7588,2023-11-13 04:00:00+00:00,17,208
7589,2023-11-13 05:00:00+00:00,56,382
7590,2023-11-13 06:00:00+00:00,192,1021
7591,2023-11-13 07:00:00+00:00,632,2117
7592,2023-11-13 08:00:00+00:00,826,2207
7593,2023-11-13 09:00:00+00:00,794,2486
7594,2023-11-13 10:00:00+00:00,752,2522
7595,2023-11-13 11:00:00+00:00,592,2063
7596,2023-11-13 12:00:00+00:00,683,2101
7597,2023-11-13 13:00:00+00:00,689,2185
7598,2023-11-13 14:00:00+00:00,626,2379
7599,2023-11-13 15:00:00+00:00,866,2621
7600,2023-11-13 16:00:00+00:00,946,2734
7601,2023-11-13 17:00:00+00:00,838,2636
7602,2023-11-13 18:00:00+00:00,647,2100
7603,2023-11-13 19:00:00+00:00,525,1725
7604,2023-11-13 20:00:00+00:00,377,1208
7605,2023-11-13 21:00:00+00:00,305,1183
7606,2023-11-13 22:00:00+00:00,193,896
7607,2023-11-13 23:00:00+00:00,81,551
7608,2023-11-14 00:00:00+00:00,51,215
7609,2023-11-14 01:00:00+00:00,30,196
7610,2023-11-14 02:00:00+00:00,21,131
7611,2023-11-14 03:00:00+00:00,18,155
7612,2023-11-14 04:00:00+00:00,20,234
7613,2023-11-14 05:00:00+00:00,71,477
7614,2023-11-14 06:00:00+00:00,218,1180
7615,2023-11-14 07:00:00+00:00,765,2619
7616,2023-11-14 08:00:00+00:00,1058,3026
7617,2023-11-14 09:00:00+00:00,824,2431
7618,2023-11-14 10:00:00+00:00,658,2119
7619,2023-11-14 11:00:00+00:00,653,2043
7620,2023-11-14 12:00:00+00:00,666,2200
7621,2023-11-14 13:00:00+00:00,795,2260
7622,2023-11-14 14:00:00+00:00,718,2398
7623,2023-11-14 15:00:00+00:00,1017,2665
7624,2023-11-14 16:00:00+00:00,988,2883
7625,2023-11-14 17:00:00+00:00,856,2837
7626,2023-11-14 18:00:00+00:00,766,2348
7627,2023-11-14 19:00:00+00:00,574,1961
7628,2023-11-14 20:00:00+00:00,480,1361
7629,2023-11-14 21:00:00+00:00,369,1365
7630,2023-11-14 22:00:00+00:00,210,966
7631,2023-11-14 23:00:00+00:00,114,575
7632,2023-11-15 00:00:00+00:00,72,233
7633,2023-11-15 01:00:00+00:00,31,228
7634,2023-11-15 02:00:00+00:00,30,168
7635,2023-11-15 03:00:00+00:00,17,182
7636,2023-11-15 04:00:00+00:00,31,247
7637,2023-11-15 05:00:00+00:00,68,462
7638,2023-11-15 06:00:00+00:00,228,1232
7639,2023-11-15 07:00:00+00:00,743,2535
7640,2023-11-15 08:00:00+00:00,1053,3010
7641,2023-11-15 09:00:00+00:00,867,2404
7642,2023-11-15 10:00:00+00:00,708,2251
7643,2023-11-15 11:00:00+00:00,661,2112
7644,2023-11-15 12:00:00+00:00,773,2459
7645,2023-11-15 13:00:00+00:00,880,2634
7646,2023-11-15 14:00:00+00:00,807,2488
7647,2023-11-15 15:00:00+00:00,910,2574
7648,2023-11-15 16:00:00+00:00,955,2866
7649,2023-11-15 17:00:00+00:00,896,2776
7650,2023-11-15 18:00:00+00:00,680,2486
7651,2023-11-15 19:00:00+00:00,563,2122
7652,2023-11-15 20:00:00+00:00,476,1451
7653,2023-11-15 21:00:00+00:00,345,1364
7654,2023-11-15 22:00:00+00:00,181,826
7655,2023-11-15 23:00:00+00:00,111,407
7656,2023-11-16 00:00:00+00:00,74,239
7657,2023-11-16 01:00:00+00:00,33,124
7658,2023-11-16 02:00:00+00:00,26,123
7659,2023-11-16 03:00:00+00:00,26,135
7660,2023-11-16 04:00:00+00:00,27,229
7661,2023-11-16 05:00:00+00:00,61,427
7662,2023-11-16 06:00:00+00:00,223,1183
7663,2023-11-16 07:00:00+00:00,703,2654
7664,2023-11-16 08:00:00+00:00,1038,3034
7665,2023-11-16 09:00:00+00:00,842,2542
7666,2023-11-16 10:00:00+00:00,657,2106
7667,2023-11-16 11:00:00+00:00,723,2198
7668,2023-11-16 12:00:00+00:00,668,2230
7669,2023-11-16 13:00:00+00:00,715,2446
7670,2023-11-16 14:00:00+00:00,793,2422
7671,2023-11-16 15:00:00+00:00,929,2561
7672,2023-11-16 16:00:00+00:00,954,2821
7673,2023-11-16 17:00:00+00:00,850,2884
7674,2023-11-16 18:00:00+00:00,733,2544
7675,2023-11-16 19:00:00+00:00,590,2055
7676,2023-11-16 20:00:00+00:00,480,1555
7677,2023-11-16 21:00:00+00:00,349,1175
7678,2023-11-16 22:00:00+00:00,277,935
7679,2023-11-16 23:00:00+00:00,144,510
7680,2023-11-17 00:00:00+00:00,95,279
7681,2023-11-17 01:00:00+00:00,63,202
7682,2023-11-17 02:00:00+00:00,95,151
7683,2023-11-17 03:00:00+00:00,41,172
7684,2023-11-17 04:00:00+00:00,30,232
7685,2023-11-17 05:00:00+00:00,54,427
7686,2023-11-17 06:00:00+00:00,261,1080
7687,2023-11-17 07:00:00+00:00,709,2387
7688,2023-11-17 08:00:00+00:00,985,2967
7689,2023-11-17 09:00:00+00:00,769,2255
7690,2023-11-17 10:00:00+00:00,642,2217
7691,2023-11-17 11:00:00+00:00,712,2322
7692,2023-11-17 12:00:00+00:00,838,2536
7693,2023-11-17 13:00:00+00:00,873,2666
7694,2023-11-17 14:00:00+00:00,824,2604
7695,2023-11-17 15:00:00+00:00,947,2783
7696,2023-11-17 16:00:00+00:00,913,2823
7697,2023-11-17 17:00:00+00:00,761,2556
7698,2023-11-17 18:00:00+00:00,712,2317
7699,2023-11-17 19:00:00+00:00,583,2052
7700,2023-11-17 20:00:00+00:00,490,1458
7701,2023-11-17 21:00:00+00:00,314,1008
7702,2023-11-17 22:00:00+00:00,216,887
7703,2023-11-17 23:00:00+00:00,207,626
7704,2023-11-18 00:00:00+00:00,168,447
7705,2023-11-18 01:00:00+00:00,106,336
7706,2023-11-18 02:00:00+00:00,82,238
7707,2023-11-18 03:00:00+00:00,62,223
7708,2023-11-18 04:00:00+00:00,35,213
7709,2023-11-18 05:00:00+00:00,25,213
7710,2023-11-18 06:00:00+00:00,110,432
7711,2023-11-18 07:00:00+00:00,220,764
7712,2023-11-18 08:00:00+00:00,359,1252
7713,2023-11-18 09:00:00+00:00,543,2029
7714,2023-11-18 10:00:00+00:00,589,2388
7715,2023-11-18 11:00:00+00:00,756,2279
7716,2023-11-18 12:00:00+00:00,824,2525
7717,2023-11-18 13:00:00+00:00,744,2828
7718,2023-11-18 14:00:00+00:00,675,2573
7719,2023-11-18 15:00:00+00:00,725,2600
7720,2023-11-18 16:00:00+00:00,680,2392
7721,2023-11-18 17:00:00+00:00,658,2103
7722,2023-11-18 18:00:00+00:00,544,2024
7723,2023-11-18 19:00:00+00:00,506,1797
7724,2023-11-18 20:00:00+00:00,367,1139
7725,2023-11-18 21:00:00+00:00,243,799
7726,2023-11-18 22:00:00+00:00,239,759
7727,2023-11-18 23:00:00+00:00,202,597
7728,2023-11-19 00:00:00+00:00,196,496
7729,2023-11-19 01:00:00+00:00,159,432
7730,2023-11-19 02:00:00+00:00,139,345
7731,2023-11-19 03:00:00+00:00,97,260
7732,2023-11-19 04:00:00+00:00,34,193
7733,2023-11-19 05:00:00+00:00,25,163
7734,2023-11-19 06:00:00+00:00,68,269
7735,2023-11-19 07:00:00+00:00,102,453
7736,2023-11-19 08:00:00+00:00,185,583
7737,2023-11-19 09:00:00+00:00,291,1059
7738,2023-11-19 10:00:00+00:00,422,1642
7739,2023-11-19 11:00:00+00:00,525,1981
7740,2023-11-19 12:00:00+00:00,644,2282
7741,2023-11-19 13:00:00+00:00,691,2458
7742,2023-11-19 14:00:00+00:00,692,2520
7743,2023-11-19 15:00:00+00:00,690,2266
7744,2023-11-19 16:00:00+00:00,681,2351
7745,2023-11-19 17:00:00+00:00,660,2215
7746,2023-11-19 18:00:00+00:00,498,1879
7747,2023-11-19 19:00:00+00:00,421,1450
7748,2023-11-19 20:00:00+00:00,302,1027
7749,2023-11-19 21:00:00+00:00,201,741
7750,2023-11-19 22:00:00+00:00,145,592
7751,2023-11-19 23:00:00+00:00,88,278
7752,2023-11-20 00:00:00+00:00,58,185
7753,2023-11-20 01:00:00+00:00,22,133
7754,2023-11-20 02:00:00+00:00,18,99
7755,2023-11-20 03:00:00+00:00,15,111
7756,2023-11-20 04:00:00+00:00,20,211
7757,2023-11-20 05:00:00+00:00,57,424
7758,2023-11-20 06:00:00+00:00,208,1123
7759,2023-11-20 07:00:00+00:00,664,2512
7760,2023-11-20 08:00:00+00:00,1028,2998
7761,2023-11-20 09:00:00+00:00,747,2330
7762,2023-11-20 10:00:00+00:00,596,2071
7763,2023-11-20 11:00:00+00:00,606,2057
7764,2023-11-20 12:00:00+00:00,673,2081
7765,2023-11-20 13:00:00+00:00,788,2271
7766,2023-11-20 14:00:00+00:00,635,2265
7767,2023-11-20 15:00:00+00:00,885,2654
7768,2023-11-20 16:00:00+00:00,952,2817
7769,2023-11-20 17:00:00+00:00,858,2750
7770,2023-11-20 18:00:00+00:00,723,2185
7771,2023-11-20 19:00:00+00:00,534,1795
7772,2023-11-20 20:00:00+00:00,395,1257
7773,2023-11-20 21:00:00+00:00,288,925
7774,2023-11-20 22:00:00+00:00,161,589
7775,2023-11-20 23:00:00+00:00,81,353
7776,2023-11-21 00:00:00+00:00,58,186
7777,2023-11-21 01:00:00+00:00,21,99
7778,2023-11-21 02:00:00+00:00,13,84
7779,2023-11-21 03:00:00+00:00,13,87
7780,2023-11-21 04:00:00+00:00,21,162
7781,2023-11-21 05:00:00+00:00,62,447
7782,2023-11-21 06:00:00+00:00,220,1234
7783,2023-11-21 07:00:00+00:00,759,2715
7784,2023-11-21 08:00:00+00:00,1046,3102
7785,2023-11-21 09:00:00+00:00,786,2494
7786,2023-11-21 10:00:00+00:00,612,2080
7787,2023-11-21 11:00:00+00:00,608,2093
7788,2023-11-21 12:00:00+00:00,716,2220
7789,2023-11-21 13:00:00+00:00,716,2341
7790,2023-11-21 14:00:00+00:00,749,2361
7791,2023-11-21 15:00:00+00:00,908,2686
7792,2023-11-21 16:00:00+00:00,956,1885
7793,2023-11-21 17:00:00+00:00,900,1761
7794,2023-11-21 18:00:00+00:00,723,2541
7795,2023-11-21 19:00:00+00:00,576,1992
7796,2023-11-21 20:00:00+00:00,433,1378
7797,2023-11-21 21:00:00+00:00,370,979
7798,2023-11-21 22:00:00+00:00,186,573
7799,2023-11-21 23:00:00+00:00,99,311
7800,2023-11-22 00:00:00+00:00,61,174
7801,2023-11-22 01:00:00+00:00,26,81
7802,2023-11-22 02:00:00+00:00,19,65
7803,2023-11-22 03:00:00+00:00,17,80
7804,2023-11-22 04:00:00+00:00,20,146
7805,2023-11-22 05:00:00+00:00,55,477
7806,2023-11-22 06:00:00+00:00,209,1199
7807,2023-11-22 07:00:00+00:00,740,2642
7808,2023-11-22 08:00:00+00:00,1073,3000
7809,2023-11-22 09:00:00+00:00,829,2455
7810,2023-11-22 10:00:00+00:00,620,2135
