,datetime,personal,heavy_goods
7616,2023-11-14 08:00:00+00:00,1841,356
7617,2023-11-14 09:00:00+00:00,1232,379
7618,2023-11-14 10:00:00+00:00,926,286
7619,2023-11-14 11:00:00+00:00,881,273
7620,2023-11-14 12:00:00+00:00,1018,288
7621,2023-11-14 13:00:00+00:00,1079,269
7622,2023-11-14 14:00:00+00:00,1071,312
7623,2023-11-14 15:00:00+00:00,1419,335
7624,2023-11-14 16:00:00+00:00,1648,348
7625,2023-11-14 17:00:00+00:00,1919,275
7626,2023-11-14 18:00:00+00:00,1382,212
7627,2023-11-14 19:00:00+00:00,983,108
7628,2023-11-14 20:00:00+00:00,629,71
7629,2023-11-14 21:00:00+00:00,468,47
7630,2023-11-14 22:00:00+00:00,249,32
7631,2023-11-14 23:00:00+00:00,128,16
7632,2023-11-15 00:00:00+00:00,59,17
7633,2023-11-15 01:00:00+00:00,39,15
7634,2023-11-15 02:00:00+00:00,44,22
7635,2023-11-15 03:00:00+00:00,47,27
7636,2023-11-15 04:00:00+00:00,53,45
7637,2023-11-15 05:00:00+00:00,247,112
7638,2023-11-15 06:00:00+00:00,775,253
7639,2023-11-15 07:00:00+00:00,1657,443
7640,2023-11-15 08:00:00+00:00,1866,333
7641,2023-11-15 09:00:00+00:00,1215,357
7642,2023-11-15 10:00:00+00:00,915,282
7643,2023-11-15 11:00:00+00:00,953,287
7644,2023-11-15 12:00:00+00:00,1129,297
7645,2023-11-15 13:00:00+00:00,1254,253
7646,2023-11-15 14:00:00+00:00,1190,300
7647,2023-11-15 15:00:00+00:00,1343,333
7648,2023-11-15 16:00:00+00:00,1686,336
7649,2023-11-15 17:00:00+00:00,1924,304
7650,2023-11-15 18:00:00+00:00,1506,179
7651,2023-11-15 19:00:00+00:00,1011,126
7652,2023-11-15 20:00:00+00:00,659,96
7653,2023-11-15 21:00:00+00:00,497,59
7654,2023-11-15 22:00:00+00:00,332,42
7655,2023-11-15 23:00:00+00:00,156,20
7656,2023-11-16 00:00:00+00:00,81,21
7657,2023-11-16 01:00:00+00:00,47,11
7658,2023-11-16 02:00:00+00:00,75,20
7659,2023-11-16 03:00:00+00:00,52,39
7660,2023-11-16 04:00:00+00:00,67,51
7661,2023-11-16 05:00:00+00:00,238,98
7662,2023-11-16 06:00:00+00:00,756,262
7663,2023-11-16 07:00:00+00:00,1657,434
7664,2023-11-16 08:00:00+00:00,1825,366
7665,2023-11-16 09:00:00+00:00,1274,384
7666,2023-11-16 10:00:00+00:00,986,318
7667,2023-11-16 11:00:00+00:00,992,298
7668,2023-11-16 12:00:00+00:00,989,279
7669,2023-11-16 13:00:00+00:00,1104,301
7670,2023-11-16 14:00:00+00:00,1208,311
7671,2023-11-16 15:00:00+00:00,1461,322
7672,2023-11-16 16:00:00+00:00,1651,359
7673,2023-11-16 17:00:00+00:00,1925,310
7674,2023-11-16 18:00:00+00:00,1388,196
7675,2023-11-16 19:00:00+00:00,1071,115
7676,2023-11-16 20:00:00+00:00,703,85
7677,2023-11-16 21:00:00+00:00,490,51
7678,2023-11-16 22:00:00+00:00,357,40
7679,2023-11-16 23:00:00+00:00,182,23
7680,2023-11-17 00:00:00+00:00,93,15
7681,2023-11-17 01:00:00+00:00,54,14
7682,2023-11-17 02:00:00+00:00,51,23
7683,2023-11-17 03:00:00+00:00,45,31
7684,2023-11-17 04:00:00+00:00,72,52
7685,2023-11-17 05:00:00+00:00,216,105
7686,2023-11-17 06:00:00+00:00,689,230
7687,2023-11-17 07:00:00+00:00,1427,389
7688,2023-11-17 08:00:00+00:00,1624,340
7689,2023-11-17 09:00:00+00:00,1111,378
7690,2023-11-17 10:00:00+00:00,937,295
7691,2023-11-17 11:00:00+00:00,1066,265
7692,2023-11-17 12:00:00+00:00,1151,305
7693,2023-11-17 13:00:00+00:00,1330,286
7694,2023-11-17 14:00:00+00:00,1455,308
7695,2023-11-17 15:00:00+00:00,1628,324
7696,2023-11-17 16:00:00+00:00,1749,268
7697,2023-11-17 17:00:00+00:00,1625,247
7698,2023-11-17 18:00:00+00:00,1426,129
7699,2023-11-17 19:00:00+00:00,1000,125
7700,2023-11-17 20:00:00+00:00,710,64
7701,2023-11-17 21:00:00+00:00,526,57
7702,2023-11-17 22:00:00+00:00,373,40
7703,2023-11-17 23:00:00+00:00,256,35
7704,2023-11-18 00:00:00+00:00,159,24
7705,2023-11-18 01:00:00+00:00,108,25
7706,2023-11-18 02:00:00+00:00,86,16
7707,2023-11-18 03:00:00+00:00,86,31
7708,2023-11-18 04:00:00+00:00,55,31
7709,2023-11-18 05:00:00+00:00,102,43
7710,2023-11-18 06:00:00+00:00,208,68
7711,2023-11-18 07:00:00+00:00,450,116
7712,2023-11-18 08:00:00+00:00,773,149
7713,2023-11-18 09:00:00+00:00,1034,164
7714,2023-11-18 10:00:00+00:00,1211,158
7715,2023-11-18 11:00:00+00:00,1376,162
7716,2023-11-18 12:00:00+00:00,1504,157
7717,2023-11-18 13:00:00+00:00,1522,141
7718,2023-11-18 14:00:00+00:00,1576,140
7719,2023-11-18 15:00:00+00:00,1421,150
7720,2023-11-18 16:00:00+00:00,1531,114
7721,2023-11-18 17:00:00+00:00,1331,98
7722,2023-11-18 18:00:00+00:00,1087,78
7723,2023-11-18 19:00:00+00:00,963,54
7724,2023-11-18 20:00:00+00:00,709,52
7725,2023-11-18 21:00:00+00:00,440,28
7726,2023-11-18 22:00:00+00:00,330,26
7727,2023-11-18 23:00:00+00:00,292,25
7728,2023-11-19 00:00:00+00:00,227,27
7729,2023-11-19 01:00:00+00:00,132,21
7730,2023-11-19 02:00:00+00:00,104,17
7731,2023-11-19 03:00:00+00:00,57,18
7732,2023-11-19 04:00:00+00:00,68,7
7733,2023-11-19 05:00:00+00:00,70,8
7734,2023-11-19 06:00:00+00:00,127,17
7735,2023-11-19 07:00:00+00:00,235,21
7736,2023-11-19 08:00:00+00:00,333,42
7737,2023-11-19 09:00:00+00:00,543,59
7738,2023-11-19 10:00:00+00:00,842,67
7739,2023-11-19 11:00:00+00:00,1164,98
7740,2023-11-19 12:00:00+00:00,1368,93
7741,2023-11-19 13:00:00+00:00,1579,80
7742,2023-11-19 14:00:00+00:00,1538,80
7743,2023-11-19 15:00:00+00:00,1584,87
7744,2023-11-19 16:00:00+00:00,1505,106
7745,2023-11-19 17:00:00+00:00,1479,85
7746,2023-11-19 18:00:00+00:00,1126,93
7747,2023-11-19 19:00:00+00:00,849,56
7748,2023-11-19 20:00:00+00:00,616,61
7749,2023-11-19 21:00:00+00:00,398,28
7750,2023-11-19 22:00:00+00:00,245,31
7751,2023-11-19 23:00:00+00:00,172,18
7752,2023-11-20 00:00:00+00:00,89,9
7753,2023-11-20 01:00:00+00:00,55,9
7754,2023-11-20 02:00:00+00:00,46,17
7755,2023-11-20 03:00:00+00:00,52,25
7756,2023-11-20 04:00:00+00:00,70,41
7757,2023-11-20 05:00:00+00:00,268,83
7758,2023-11-20 06:00:00+00:00,795,228
7759,2023-11-20 07:00:00+00:00,1558,421
7760,2023-11-20 08:00:00+00:00,1787,335
7761,2023-11-20 09:00:00+00:00,1128,357
7762,2023-11-20 10:00:00+00:00,959,281
7763,2023-11-20 11:00:00+00:00,918,277
7764,2023-11-20 12:00:00+00:00,988,267
7765,2023-11-20 13:00:00+00:00,1012,269
7766,2023-11-20 14:00:00+00:00,1083,296
7767,2023-11-20 15:00:00+00:00,1383,320
7768,2023-11-20 16:00:00+00:00,1676,380
7769,2023-11-20 17:00:00+00:00,1764,284
7770,2023-11-20 18:00:00+00:00,1206,177
7771,2023-11-20 19:00:00+00:00,907,111
7772,2023-11-20 20:00:00+00:00,605,61
7773,2023-11-20 21:00:00+00:00,398,41
7774,2023-11-20 22:00:00+00:00,218,31
7775,2023-11-20 23:00:00+00:00,118,21
7776,2023-11-21 00:00:00+00:00,56,21
7777,2023-11-21 01:00:00+00:00,49,10
7778,2023-11-21 02:00:00+00:00,45,20
7779,2023-11-21 03:00:00+00:00,38,29
7780,2023-11-21 04:00:00+00:00,60,44
7781,2023-11-21 05:00:00+00:00,243,114
7782,2023-11-21 06:00:00+00:00,776,240
7783,2023-11-21 07:00:00+00:00,1714,450
7784,2023-11-21 08:00:00+00:00,1856,358
7785,2023-11-21 09:00:00+00:00,1220,376
7786,2023-11-21 10:00:00+00:00,905,352
7787,2023-11-21 11:00:00+00:00,894,260
7788,2023-11-21 12:00:00+00:00,937,270
7789,2023-11-21 13:00:00+00:00,1052,282
7790,2023-11-21 14:00:00+00:00,1207,300
7791,2023-11-21 15:00:00+00:00,1506,308
7792,2023-11-21 16:00:00+00:00,1640,345
7793,2023-11-21 17:00:00+00:00,1949,302
7794,2023-11-21 18:00:00+00:00,1438,162
7795,2023-11-21 19:00:00+00:00,977,105
7796,2023-11-21 20:00:00+00:00,683,81
7797,2023-11-21 21:00:00+00:00,438,50
7798,2023-11-21 22:00:00+00:00,267,36
7799,2023-11-21 23:00:00+00:00,143,26
7800,2023-11-22 00:00:00+00:00,68,23
7801,2023-11-22 01:00:00+00:00,54,13
7802,2023-11-22 02:00:00+00:00,40,23
7803,2023-11-22 03:00:00+00:00,42,31
7804,2023-11-22 04:00:00+00:00,58,57
7805,2023-11-22 05:00:00+00:00,250,120
7806,2023-11-22 06:00:00+00:00,799,243
7807,2023-11-22 07:00:00+00:00,1633,415
7808,2023-11-22 08:00:00+00:00,1828,381
7809,2023-11-22 09:00:00+00:00,1255,377
7810,2023-11-22 10:00:00+00:00,985,306
7811,2023-11-22 11:00:00+00:00,921,272
7812,2023-11-22 12:00:00+00:00,1130,274
7813,2023-11-22 13:00:00+00:00,1194,276
7814,2023-11-22 14:00:00+00:00,1239,287
7815,2023-11-22 15:00:00+00:00,1344,360
7816,2023-11-22 16:00:00+00:00,1616,334
7817,2023-11-22 17:00:00+00:00,1853,299
7818,2023-11-22 18:00:00+00:00,1468,182
7819,2023-11-22 19:00:00+00:00,1005,132
7820,2023-11-22 20:00:00+00:00,713,73
7821,2023-11-22 21:00:00+00:00,477,42
7822,2023-11-22 22:00:00+00:00,254,37
7823,2023-11-22 23:00:00+00:00,132,32
7824,2023-11-23 00:00:00+00:00,72,26
7825,2023-11-23 01:00:00+00:00,58,19
7826,2023-11-23 02:00:00+00:00,55,19
7827,2023-11-23 03:00:00+00:00,43,40
7828,2023-11-23 04:00:00+00:00,82,62
7829,2023-11-23 05:00:00+00:00,231,102
7830,2023-11-23 06:00:00+00:00,812,247
7831,2023-11-23 07:00:00+00:00,1601,414
7832,2023-11-23 08:00:00+00:00,1859,367
7833,2023-11-23 09:00:00+00:00,1277,352
7834,2023-11-23 10:00:00+00:00,1018,287
7835,2023-11-23 11:00:00+00:00,978,291
7836,2023-11-23 12:00:00+00:00,1109,276
7837,2023-11-23 13:00:00+00:00,1132,296
7838,2023-11-23 14:00:00+00:00,1280,322
7839,2023-11-23 15:00:00+00:00,1490,316
7840,2023-11-23 16:00:00+00:00,1687,375
7841,2023-11-23 17:00:00+00:00,1878,280
7842,2023-11-23 18:00:00+00:00,1468,171
7843,2023-11-23 19:00:00+00:00,1031,110
7844,2023-11-23 20:00:00+00:00,698,91
7845,2023-11-23 21:00:00+00:00,545,58
7846,2023-11-23 22:00:00+00:00,336,44
7847,2023-11-23 23:00:00+00:00,179,31
7848,2023-11-24 00:00:00+00:00,113,27
7849,2023-11-24 01:00:00+00:00,67,18
7850,2023-11-24 02:00:00+00:00,56,22
7851,2023-11-24 03:00:00+00:00,51,35
7852,2023-11-24 04:00:00+00:00,59,56
7853,2023-11-24 05:00:00+00:00,218,105
7854,2023-11-24 06:00:00+00:00,738,242
7855,2023-11-24 07:00:00+00:00,1423,407
7856,2023-11-24 08:00:00+00:00,1692,368
7857,2023-11-24 09:00:00+00:00,1158,371
7858,2023-11-24 10:00:00+00:00,1053,313
7859,2023-11-24 11:00:00+00:00,1073,275
7860,2023-11-24 12:00:00+00:00,1176,281
7861,2023-11-24 13:00:00+00:00,1325,279
7862,2023-11-24 14:00:00+00:00,1568,309
7863,2023-11-24 15:00:00+00:00,1732,304
7864,2023-11-24 16:00:00+00:00,1870,306
7865,2023-11-24 17:00:00+00:00,1624,218
7866,2023-11-24 18:00:00+00:00,1469,151
7867,2023-11-24 19:00:00+00:00,1142,93
7868,2023-11-24 20:00:00+00:00,784,66
7869,2023-11-24 21:00:00+00:00,509,56
7870,2023-11-24 22:00:00+00:00,355,40
7871,2023-11-24 23:00:00+00:00,253,33
7872,2023-11-25 00:00:00+00:00,205,29
7873,2023-11-25 01:00:00+00:00,89,18
7874,2023-11-25 02:00:00+00:00,78,25
7875,2023-11-25 03:00:00+00:00,81,28
7876,2023-11-25 04:00:00+00:00,56,28
7877,2023-11-25 05:00:00+00:00,90,46
7878,2023-11-25 06:00:00+00:00,223,57
7879,2023-11-25 07:00:00+00:00,472,122
7880,2023-11-25 08:00:00+00:00,734,153
7881,2023-11-25 09:00:00+00:00,1075,152
7882,2023-11-25 10:00:00+00:00,1245,130
7883,2023-11-25 11:00:00+00:00,1459,145
7884,2023-11-25 12:00:00+00:00,1602,126
7885,2023-11-25 13:00:00+00:00,1546,145
7886,2023-11-25 14:00:00+00:00,1541,149
7887,2023-11-25 15:00:00+00:00,1523,148
7888,2023-11-25 16:00:00+00:00,1435,131
7889,2023-11-25 17:00:00+00:00,1333,117
7890,2023-11-25 18:00:00+00:00,1152,101
7891,2023-11-25 19:00:00+00:00,949,70
7892,2023-11-25 20:00:00+00:00,641,42
7893,2023-11-25 21:00:00+00:00,407,41
7894,2023-11-25 22:00:00+00:00,339,24
7895,2023-11-25 23:00:00+00:00,311,24
7896,2023-11-26 00:00:00+00:00,264,17
7897,2023-11-26 01:00:00+00:00,156,17
7898,2023-11-26 02:00:00+00:00,113,11
7899,2023-11-26 03:00:00+00:00,102,18
7900,2023-11-26 04:00:00+00:00,59,13
7901,2023-11-26 05:00:00+00:00,76,11
7902,2023-11-26 06:00:00+00:00,153,15
7903,2023-11-26 07:00:00+00:00,246,23
7904,2023-11-26 08:00:00+00:00,365,28
7905,2023-11-26 09:00:00+00:00,592,58
7906,2023-11-26 10:00:00+00:00,849,53
7907,2023-11-26 11:00:00+00:00,1190,84
7908,2023-11-26 12:00:00+00:00,1413,92
7909,2023-11-26 13:00:00+00:00,1627,105
7910,2023-11-26 14:00:00+00:00,1662,107
7911,2023-11-26 15:00:00+00:00,1548,99
7912,2023-11-26 16:00:00+00:00,1563,94
7913,2023-11-26 17:00:00+00:00,1421,90
7914,2023-11-26 18:00:00+00:00,1203,97
7915,2023-11-26 19:00:00+00:00,956,51
7916,2023-11-26 20:00:00+00:00,683,55
7917,2023-11-26 21:00:00+00:00,427,37
7918,2023-11-26 22:00:00+00:00,318,25
7919,2023-11-26 23:00:00+00:00,178,19
7920,2023-11-27 00:00:00+00:00,95,7
7921,2023-11-27 01:00:00+00:00,54,5
7922,2023-11-27 02:00:00+00:00,39,14
7923,2023-11-27 03:00:00+00:00,44,25
7924,2023-11-27 04:00:00+00:00,83,39
7925,2023-11-27 05:00:00+00:00,263,96
7926,2023-11-27 06:00:00+00:00,787,220
7927,2023-11-27 07:00:00+00:00,1601,382
7928,2023-11-27 08:00:00+00:00,1738,338
7929,2023-11-27 09:00:00+00:00,1202,357
7930,2023-11-27 10:00:00+00:00,931,260
7931,2023-11-27 11:00:00+00:00,933,278
7932,2023-11-27 12:00:00+00:00,1005,277
7933,2023-11-27 13:00:00+00:00,1067,266
7934,2023-11-27 14:00:00+00:00,1139,283
7935,2023-11-27 15:00:00+00:00,1412,338
7936,2023-11-27 16:00:00+00:00,1666,338
7937,2023-11-27 17:00:00+00:00,1907,280
7938,2023-11-27 18:00:00+00:00,1271,194
7939,2023-11-27 19:00:00+00:00,846,109
7940,2023-11-27 20:00:00+00:00,618,65
7941,2023-11-27 21:00:00+00:00,395,60
7942,2023-11-27 22:00:00+00:00,242,28
7943,2023-11-27 23:00:00+00:00,165,33
7944,2023-11-28 00:00:00+00:00,66,26
7945,2023-11-28 01:00:00+00:00,53,17
7946,2023-11-28 02:00:00+00:00,51,24
7947,2023-11-28 03:00:00+00:00,36,28
7948,2023-11-28 04:00:00+00:00,65,44
7949,2023-11-28 05:00:00+00:00,243,118
7950,2023-11-28 06:00:00+00:00,794,242
7951,2023-11-28 07:00:00+00:00,1732,428
7952,2023-11-28 08:00:00+00:00,1850,345
7953,2023-11-28 09:00:00+00:00,1210,358
7954,2023-11-28 10:00:00+00:00,977,322
7955,2023-11-28 11:00:00+00:00,957,245
7956,2023-11-28 12:00:00+00:00,966,280
7957,2023-11-28 13:00:00+00:00,1078,286
7958,2023-11-28 14:00:00+00:00,1140,320
7959,2023-11-28 15:00:00+00:00,1509,339
7960,2023-11-28 16:00:00+00:00,1787,349
7961,2023-11-28 17:00:00+00:00,1950,315
7962,2023-11-28 18:00:00+00:00,1576,236
7963,2023-11-28 19:00:00+00:00,1077,117
7964,2023-11-28 20:00:00+00:00,686,62
7965,2023-11-28 21:00:00+00:00,445,56
7966,2023-11-28 22:00:00+00:00,268,35
7967,2023-11-28 23:00:00+00:00,180,21
7968,2023-11-29 00:00:00+00:00,62,11
7969,2023-11-29 01:00:00+00:00,46,19
7970,2023-11-29 02:00:00+00:00,48,19
7971,2023-11-29 03:00:00+00:00,41,32
7972,2023-11-29 04:00:00+00:00,48,46
7973,2023-11-29 05:00:00+00:00,239,114
7974,2023-11-29 06:00:00+00:00,821,262
7975,2023-11-29 07:00:00+00:00,1620,427
7976,2023-11-29 08:00:00+00:00,1813,371
7977,2023-11-29 09:00:00+00:00,1245,329
7978,2023-11-29 10:00:00+00:00,970,312
7979,2023-11-29 11:00:00+00:00,968,278
7980,2023-11-29 12:00:00+00:00,1131,283
7981,2023-11-29 13:00:00+00:00,1267,262
7982,2023-11-29 14:00:00+00:00,1258,270
7983,2023-11-29 15:00:00+00:00,1410,325
7984,2023-11-29 16:00:00+00:00,1691,343
7985,2023-11-29 17:00:00+00:00,1876,311
7986,2023-11-29 18:00:00+00:00,1493,202
7987,2023-11-29 19:00:00+00:00,971,101
7988,2023-11-29 20:00:00+00:00,690,94
7989,2023-11-29 21:00:00+00:00,536,55
7990,2023-11-29 22:00:00+00:00,285,41
7991,2023-11-29 23:00:00+00:00,162,24
7992,2023-11-30 00:00:00+00:00,69,24
7993,2023-11-30 01:00:00+00:00,56,21
7994,2023-11-30 02:00:00+00:00,44,27
7995,2023-11-30 03:00:00+00:00,47,27
7996,2023-11-30 04:00:00+00:00,58,53
7997,2023-11-30 05:00:00+00:00,244,107
7998,2023-11-30 06:00:00+00:00,755,277
7999,2023-11-30 07:00:00+00:00,1644,432
8000,2023-11-30 08:00:00+00:00,1807,338
8001,2023-11-30 09:00:00+00:00,1223,373
8002,2023-11-30 10:00:00+00:00,1002,275
8003,2023-11-30 11:00:00+00:00,981,298
8004,2023-11-30 12:00:00+00:00,1088,279
8005,2023-11-30 13:00:00+00:00,1181,272
8006,2023-11-30 14:00:00+00:00,1180,265
8007,2023-11-30 15:00:00+00:00,1516,345
8008,2023-11-30 16:00:00+00:00,1673,357
8009,2023-11-30 17:00:00+00:00,1936,305
8010,2023-11-30 18:00:00+00:00,1387,183
8011,2023-11-30 19:00:00+00:00,1052,130
8012,2023-11-30 20:00:00+00:00,715,66
8013,2023-11-30 21:00:00+00:00,571,54
8014,2023-11-30 22:00:00+00:00,382,45
8015,2023-11-30 23:00:00+00:00,240,27
8016,2023-12-01 00:00:00+00:00,137,28
8017,2023-12-01 01:00:00+00:00,110,19
8018,2023-12-01 02:00:00+00:00,54,22
8019,2023-12-01 03:00:00+00:00,57,39
8020,2023-12-01 04:00:00+00:00,68,36
8021,2023-12-01 05:00:00+00:00,199,106
8022,2023-12-01 06:00:00+00:00,698,245
8023,2023-12-01 07:00:00+00:00,1362,357
8024,2023-12-01 08:00:00+00:00,1579,319
8025,2023-12-01 09:00:00+00:00,1160,322
8026,2023-12-01 10:00:00+00:00,998,306
8027,2023-12-01 11:00:00+00:00,1112,285
8028,2023-12-01 12:00:00+00:00,1207,291
8029,2023-12-01 13:00:00+00:00,1387,307
8030,2023-12-01 14:00:00+00:00,1501,319
8031,2023-12-01 15:00:00+00:00,1662,342
8032,2023-12-01 16:00:00+00:00,1753,294
8033,2023-12-01 17:00:00+00:00,1697,244
8034,2023-12-01 18:00:00+00:00,1453,151
8035,2023-12-01 19:00:00+00:00,1116,113
8036,2023-12-01 20:00:00+00:00,787,85
8037,2023-12-01 21:00:00+00:00,556,71
8038,2023-12-01 22:00:00+00:00,531,51
8039,2023-12-01 23:00:00+00:00,370,48
8040,2023-12-02 00:00:00+00:00,233,37
8041,2023-12-02 01:00:00+00:00,181,26
8042,2023-12-02 02:00:00+00:00,126,22
8043,2023-12-02 03:00:00+00:00,100,29
8044,2023-12-02 04:00:00+00:00,56,37
8045,2023-12-02 05:00:00+00:00,86,45
8046,2023-12-02 06:00:00+00:00,212,69
8047,2023-12-02 07:00:00+00:00,453,98
8048,2023-12-02 08:00:00+00:00,641,126
8049,2023-12-02 09:00:00+00:00,1046,127
8050,2023-12-02 10:00:00+00:00,1207,143
8051,2023-12-02 11:00:00+00:00,1466,171
8052,2023-12-02 12:00:00+00:00,1634,149
8053,2023-12-02 13:00:00+00:00,1608,149
8054,2023-12-02 14:00:00+00:00,1561,134
8055,2023-12-02 15:00:00+00:00,1469,140
8056,2023-12-02 16:00:00+00:00,1422,134
8057,2023-12-02 17:00:00+00:00,1443,119
8058,2023-12-02 18:00:00+00:00,1340,87
8059,2023-12-02 19:00:00+00:00,981,75
8060,2023-12-02 20:00:00+00:00,593,48
8061,2023-12-02 21:00:00+00:00,474,28
8062,2023-12-02 22:00:00+00:00,419,32
8063,2023-12-02 23:00:00+00:00,341,14
8064,2023-12-03 00:00:00+00:00,245,18
8065,2023-12-03 01:00:00+00:00,182,22
8066,2023-12-03 02:00:00+00:00,143,12
8067,2023-12-03 03:00:00+00:00,86,13
8068,2023-12-03 04:00:00+00:00,41,16
8069,2023-12-03 05:00:00+00:00,64,15
8070,2023-12-03 06:00:00+00:00,127,13
8071,2023-12-03 07:00:00+00:00,243,22
8072,2023-12-03 08:00:00+00:00,324,37
8073,2023-12-03 09:00:00+00:00,547,54
8074,2023-12-03 10:00:00+00:00,876,68
8075,2023-12-03 11:00:00+00:00,1338,83
8076,2023-12-03 12:00:00+00:00,1429,103
8077,2023-12-03 13:00:00+00:00,1643,102
8078,2023-12-03 14:00:00+00:00,1544,91
8079,2023-12-03 15:00:00+00:00,1580,82
8080,2023-12-03 16:00:00+00:00,1595,105
8081,2023-12-03 17:00:00+00:00,1400,98
8082,2023-12-03 18:00:00+00:00,1117,65
8083,2023-12-03 19:00:00+00:00,885,76
8084,2023-12-03 20:00:00+00:00,619,42
8085,2023-12-03 21:00:00+00:00,371,26
8086,2023-12-03 22:00:00+00:00,277,25
8087,2023-12-03 23:00:00+00:00,174,16
8088,2023-12-04 00:00:00+00:00,84,20
8089,2023-12-04 01:00:00+00:00,49,6
8090,2023-12-04 02:00:00+00:00,34,14
8091,2023-12-04 03:00:00+00:00,52,27
8092,2023-12-04 04:00:00+00:00,84,38
8093,2023-12-04 05:00:00+00:00,259,102
8094,2023-12-04 06:00:00+00:00,767,205
8095,2023-12-04 07:00:00+00:00,1524,348
8096,2023-12-04 08:00:00+00:00,1809,356
8097,2023-12-04 09:00:00+00:00,1102,284
8098,2023-12-04 10:00:00+00:00,924,268
8099,2023-12-04 11:00:00+00:00,962,288
8100,2023-12-04 12:00:00+00:00,1029,261
8101,2023-12-04 13:00:00+00:00,1070,257
8102,2023-12-04 14:00:00+00:00,1175,288
8103,2023-12-04 15:00:00+00:00,1401,314
8104,2023-12-04 16:00:00+00:00,1688,347
8105,2023-12-04 17:00:00+00:00,1872,278
8106,2023-12-04 18:00:00+00:00,1275,168
8107,2023-12-04 19:00:00+00:00,909,97
8108,2023-12-04 20:00:00+00:00,584,81
8109,2023-12-04 21:00:00+00:00,424,66
8110,2023-12-04 22:00:00+00:00,268,26
8111,2023-12-04 23:00:00+00:00,158,30
8112,2023-12-05 00:00:00+00:00,82,17
8113,2023-12-05 01:00:00+00:00,49,20
8114,2023-12-05 02:00:00+00:00,46,19
8115,2023-12-05 03:00:00+00:00,37,33
8116,2023-12-05 04:00:00+00:00,60,43
8117,2023-12-05 05:00:00+00:00,247,127
8118,2023-12-05 06:00:00+00:00,747,219
8119,2023-12-05 07:00:00+00:00,1614,376
8120,2023-12-05 08:00:00+00:00,1836,355
8121,2023-12-05 09:00:00+00:00,1313,363
8122,2023-12-05 10:00:00+00:00,1015,294
8123,2023-12-05 11:00:00+00:00,962,278
8124,2023-12-05 12:00:00+00:00,1041,297
8125,2023-12-05 13:00:00+00:00,1095,292
8126,2023-12-05 14:00:00+00:00,1262,317
8127,2023-12-05 15:00:00+00:00,1520,348
8128,2023-12-05 16:00:00+00:00,1752,357
8129,2023-12-05 17:00:00+00:00,1860,310
8130,2023-12-05 18:00:00+00:00,1386,199
8131,2023-12-05 19:00:00+00:00,965,101
8132,2023-12-05 20:00:00+00:00,636,80
8133,2023-12-05 21:00:00+00:00,423,43
8134,2023-12-05 22:00:00+00:00,292,35
8135,2023-12-05 23:00:00+00:00,173,20
8136,2023-12-06 00:00:00+00:00,78,19
8137,2023-12-06 01:00:00+00:00,38,15
8138,2023-12-06 02:00:00+00:00,60,20
8139,2023-12-06 03:00:00+00:00,34,24
8140,2023-12-06 04:00:00+00:00,59,50
8141,2023-12-06 05:00:00+00:00,241,96
8142,2023-12-06 06:00:00+00:00,792,255
8143,2023-12-06 07:00:00+00:00,1493,390
8144,2023-12-06 08:00:00+00:00,1887,370
8145,2023-12-06 09:00:00+00:00,1241,350
8146,2023-12-06 10:00:00+00:00,966,313
8147,2023-12-06 11:00:00+00:00,950,314
8148,2023-12-06 12:00:00+00:00,1147,316
8149,2023-12-06 13:00:00+00:00,1207,255
8150,2023-12-06 14:00:00+00:00,1178,264
8151,2023-12-06 15:00:00+00:00,1375,342
8152,2023-12-06 16:00:00+00:00,1582,348
8153,2023-12-06 17:00:00+00:00,1825,232
8154,2023-12-06 18:00:00+00:00,1480,182
8155,2023-12-06 19:00:00+00:00,979,105
8156,2023-12-06 20:00:00+00:00,662,93
8157,2023-12-06 21:00:00+00:00,444,62
8158,2023-12-06 22:00:00+00:00,399,53
8159,2023-12-06 23:00:00+00:00,195,40
8160,2023-12-07 00:00:00+00:00,99,26
8161,2023-12-07 01:00:00+00:00,53,19
8162,2023-12-07 02:00:00+00:00,41,22
8163,2023-12-07 03:00:00+00:00,37,40
8164,2023-12-07 04:00:00+00:00,49,51
8165,2023-12-07 05:00:00+00:00,232,115
8166,2023-12-07 06:00:00+00:00,767,228
8167,2023-12-07 07:00:00+00:00,1559,391
8168,2023-12-07 08:00:00+00:00,1782,371
8169,2023-12-07 09:00:00+00:00,1166,342
8170,2023-12-07 10:00:00+00:00,1012,317
8171,2023-12-07 11:00:00+00:00,1007,268
8172,2023-12-07 12:00:00+00:00,1051,310
8173,2023-12-07 13:00:00+00:00,1153,273
8174,2023-12-07 14:00:00+00:00,1236,275
8175,2023-12-07 15:00:00+00:00,1486,324
8176,2023-12-07 16:00:00+00:00,1638,349
8177,2023-12-07 17:00:00+00:00,1891,297
8178,2023-12-07 18:00:00+00:00,1509,167
8179,2023-12-07 19:00:00+00:00,1031,125
8180,2023-12-07 20:00:00+00:00,797,78
8181,2023-12-07 21:00:00+00:00,568,72
8182,2023-12-07 22:00:00+00:00,440,36
8183,2023-12-07 23:00:00+00:00,256,35
8184,2023-12-08 00:00:00+00:00,150,20
8185,2023-12-08 01:00:00+00:00,101,24
8186,2023-12-08 02:00:00+00:00,75,23
8187,2023-12-08 03:00:00+00:00,53,36
